id,commit_fk,file_path,embed_method,change_type,content,content_update_from
1688,18625,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_DELETED,(!isActivated),
1689,18667,app/src/main/java/org/mozilla/focus/home/HomeFragment.java,NILL,LOG_ADDED,TelemetryWrapper.swipeBannerItem,
1690,18667,app/src/main/java/org/mozilla/focus/home/HomeFragment.java,NILL,LOG_ADDED,"(velocityX / Math.abs(velocityX), boundedTarget)",
1691,18667,app/src/main/java/org/mozilla/rocket/banner/BannerViewHolder.java,NILL,LOG_ADDED,TelemetryWrapper.clickBannerItem,
1692,18667,app/src/main/java/org/mozilla/rocket/banner/BannerViewHolder.java,NILL,LOG_ADDED,"(pageId, itemPosition)",
1693,18667,app/src/main/java/org/mozilla/rocket/banner/BannerViewHolder.java,NILL,LOG_ADDED,TelemetryWrapper.clickBannerBackground,
1694,18667,app/src/main/java/org/mozilla/rocket/banner/BannerViewHolder.java,NILL,LOG_ADDED,(pageId),
1695,18672,app/src/main/java/org/mozilla/focus/tabs/tabtray/TabTrayFragment.java,NILL,LOG_ADDED,TelemetryWrapper.togglePrivateMode,
1696,18672,app/src/main/java/org/mozilla/focus/tabs/tabtray/TabTrayFragment.java,NILL,LOG_ADDED,(true),
1697,18672,app/src/main/java/org/mozilla/rocket/privately/PrivateModeActivity.kt,NILL,LOG_ADDED,TelemetryWrapper.erasePrivateModeNotification,
1698,18672,app/src/main/java/org/mozilla/rocket/privately/PrivateModeActivity.kt,NILL,LOG_ADDED,(),
1699,18767,app/src/main/java/org/mozilla/focus/screenshot/ScreenshotViewerActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.shareCaptureImage(false),TelemetryWrapper.shareCaptureImage( false)
1700,18852,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_DELETED,TelemetryWrapper.clickToolbarBookmark,
1701,18852,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_DELETED,(),
1702,18852,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_ADDED,TelemetryWrapper.clickToolbarBookmark,
1703,18852,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_ADDED,(!isActivated),
1704,18867,app/src/main/java/org/mozilla/focus/home/HomeFragment.java,NILL,LOG_ADDED,TelemetryWrapper.changeThemeTo,
1705,18867,app/src/main/java/org/mozilla/focus/home/HomeFragment.java,NILL,LOG_ADDED,(themeSet.name()),
1706,18867,app/src/main/java/org/mozilla/focus/home/HomeFragment.java,NILL,LOG_ADDED,TelemetryWrapper.resetThemeToDefault,
1707,18867,app/src/main/java/org/mozilla/focus/home/HomeFragment.java,NILL,LOG_ADDED,(),
1708,18875,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,NILL,LOG_DELETED,TelemetryWrapper.bookmarkEditItem,
1709,18875,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,NILL,LOG_DELETED,(),
1710,18875,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,NILL,LOG_DELETED,TelemetryWrapper.bookmarkRemoveItem,
1711,18875,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,NILL,LOG_DELETED,(),
1712,18875,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,NILL,LOG_DELETED,TelemetryWrapper.bookmarkOpenItem,
1713,18875,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,NILL,LOG_DELETED,(),
1714,18875,app/src/main/java/org/mozilla/focus/fragment/BookmarksFragment.java,NILL,LOG_ADDED,TelemetryWrapper.bookmarkEditItem,
1715,18875,app/src/main/java/org/mozilla/focus/fragment/BookmarksFragment.java,NILL,LOG_ADDED,(),
1716,18875,app/src/main/java/org/mozilla/focus/fragment/BookmarksFragment.java,NILL,LOG_ADDED,TelemetryWrapper.bookmarkRemoveItem,
1717,18875,app/src/main/java/org/mozilla/focus/fragment/BookmarksFragment.java,NILL,LOG_ADDED,(),
1718,18875,app/src/main/java/org/mozilla/focus/fragment/BookmarksFragment.java,NILL,LOG_ADDED,TelemetryWrapper.bookmarkOpenItem,
1719,18875,app/src/main/java/org/mozilla/focus/fragment/BookmarksFragment.java,NILL,LOG_ADDED,(),
1720,18885,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,"onBindViewHolder(SiteItemViewHolder,int)",LOG_ADDED,TelemetryWrapper.bookmarkOpenItem(),
1721,18885,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,"onBindViewHolder(SiteItemViewHolder,int)",LOG_ADDED,TelemetryWrapper.bookmarkRemoveItem(),
1722,18885,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,"onBindViewHolder(SiteItemViewHolder,int)",LOG_ADDED,TelemetryWrapper.bookmarkEditItem(),
1723,18885,app/src/main/java/org/mozilla/focus/bookmark/BookmarkAdapter.java,"onBindViewHolder(SiteItemViewHolder,int)",LOG_ADDED,TelemetryWrapper.showBookmarkContextMenu(),
1724,18896,app/src/main/java/org/mozilla/focus/fragment/ListPanelDialog.java,NILL,LOG_ADDED,TelemetryWrapper.showPanelBookmark,
1725,18896,app/src/main/java/org/mozilla/focus/fragment/ListPanelDialog.java,NILL,LOG_ADDED,(),
1726,18899,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_ADDED,TelemetryWrapper.clickMenuBookmark,
1727,18899,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_ADDED,(),
1728,18901,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_ADDED,TelemetryWrapper.clickToolbarBookmark,
1729,18901,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_ADDED,(),
1730,18929,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_ADDED,TelemetryWrapper.settingsEvent,
1731,18929,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_ADDED,"(key, Boolean.FALSE.toString())",
1732,18929,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_ADDED,TelemetryWrapper.settingsClickEvent,
1733,18929,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_ADDED,(key),
1734,18930,app/src/main/java/org/mozilla/focus/widget/CleanBrowsingDataPreference.java,NILL,LOG_UPDATED,"TelemetryWrapper.settingsEvent(getKey(), value)","TelemetryWrapper.settingsEvent(getKey(), flattenToJsonObject(getValues()).toString())"
1735,18936,app/src/main/java/org/mozilla/focus/tabs/tabtray/TabTrayFragment.java,NILL,LOG_ADDED,TelemetryWrapper.closeAllTabFromTabTray,
1736,18936,app/src/main/java/org/mozilla/focus/tabs/tabtray/TabTrayFragment.java,NILL,LOG_ADDED,(),
1737,18936,app/src/main/java/org/mozilla/focus/tabs/tabtray/TabTrayFragment.java,NILL,LOG_ADDED,TelemetryWrapper.swipeTabFromTabTray,
1738,18936,app/src/main/java/org/mozilla/focus/tabs/tabtray/TabTrayFragment.java,NILL,LOG_ADDED,(),
1739,18945,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_DELETED,TelemetryWrapper.toggleFirstRunPageEvent,
1740,18945,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_DELETED,(false),
1741,18945,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_DELETED,TelemetryWrapper.settingsEvent,
1742,18945,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_DELETED,"(key, Boolean.TRUE.toString())",
1743,18945,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_DELETED,TelemetryWrapper.settingsClickEvent,
1744,18945,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_DELETED,(key),
1745,18945,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,NILL,LOG_UPDATED,"TelemetryWrapper.settingsLocaleChangeEvent(context.getString(R.string.pref_key_locale), String.valueOf(locale), false)","TelemetryWrapper.settingsLocaleChangeEvent(activity.getString(R.string.pref_key_locale), String.valueOf(locale), false)"
1746,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,toggleFirstRunPageEvent(),LOG_ADDED,TelemetryWrapper.toggleFirstRunPageEvent(false),
1747,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,finishFirstRunEvent(),LOG_ADDED,TelemetryWrapper.finishFirstRunEvent(3000000),
1748,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,launchByAppLauncherEvent(),LOG_ADDED,TelemetryWrapper.launchByAppLauncherEvent(),
1749,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,launchByHomeScreenShortcutEvent(),LOG_ADDED,TelemetryWrapper.launchByHomeScreenShortcutEvent(),
1750,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,launchByExternalAppEvent(),LOG_ADDED,TelemetryWrapper.launchByExternalAppEvent(),
1751,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,settingsEvent(),LOG_ADDED,"TelemetryWrapper.settingsEvent(key, Boolean.TRUE.toString())",
1752,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,settingsClickEvent(),LOG_ADDED,TelemetryWrapper.settingsClickEvent(key),
1753,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,settingsLearnMoreClickEvent(),LOG_ADDED,TelemetryWrapper.settingsLearnMoreClickEvent(context.getString(R.string.pref_key_turbo_mode)),
1754,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,settingsLearnMoreClickEvent(),LOG_ADDED,TelemetryWrapper.settingsLearnMoreClickEvent(context.getString(R.string.pref_key_telemetry)),
1755,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,settingsLocaleChangeEvent(),LOG_ADDED,"TelemetryWrapper.settingsLocaleChangeEvent(activity.getString(R.string.pref_key_locale), String.valueOf(locale), false)",
1756,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,startSession(),LOG_ADDED,TelemetryWrapper.startSession(),
1757,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,openWebContextMenuEvent(),LOG_ADDED,TelemetryWrapper.openWebContextMenuEvent(),
1758,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,cancelWebContextMenuEvent(),LOG_ADDED,TelemetryWrapper.cancelWebContextMenuEvent(),
1759,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,shareLinkEvent(),LOG_ADDED,TelemetryWrapper.shareLinkEvent(),
1760,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,shareImageEvent(),LOG_ADDED,TelemetryWrapper.shareImageEvent(),
1761,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,saveImageEvent(),LOG_ADDED,TelemetryWrapper.saveImageEvent(),
1762,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,copyLinkEvent(),LOG_ADDED,TelemetryWrapper.copyLinkEvent(),
1763,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,copyImageEvent(),LOG_ADDED,TelemetryWrapper.copyImageEvent(),
1764,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,addNewTabFromContextMenu(),LOG_ADDED,TelemetryWrapper.addNewTabFromContextMenu(),
1765,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,browseGeoLocationPermissionEvent(),LOG_ADDED,TelemetryWrapper.browseGeoLocationPermissionEvent(),
1766,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,browseFilePermissionEvent(),LOG_ADDED,TelemetryWrapper.browseFilePermissionEvent(),
1767,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,browsePermissionEvent(),LOG_ADDED,"TelemetryWrapper.browsePermissionEvent(new String[]{AUDIO, VIDEO, EME, MIDI})",
1768,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,browseEnterFullScreenEvent(),LOG_ADDED,TelemetryWrapper.browseEnterFullScreenEvent(),
1769,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,browseExitFullScreenEvent(),LOG_ADDED,TelemetryWrapper.browseExitFullScreenEvent(),
1770,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showMenuHome(),LOG_ADDED,TelemetryWrapper.showMenuHome(),
1771,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showTabTrayHome(),LOG_ADDED,TelemetryWrapper.showTabTrayHome(),
1772,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showTabTrayToolbar(),LOG_ADDED,TelemetryWrapper.showTabTrayToolbar(),
1773,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showMenuToolbar(),LOG_ADDED,TelemetryWrapper.showMenuToolbar(),
1774,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickMenuDownload(),LOG_ADDED,TelemetryWrapper.clickMenuDownload(),
1775,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickMenuHistory(),LOG_ADDED,TelemetryWrapper.clickMenuHistory(),
1776,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickMenuCapture(),LOG_ADDED,TelemetryWrapper.clickMenuCapture(),
1777,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showPanelDownload(),LOG_ADDED,TelemetryWrapper.showPanelDownload(),
1778,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showPanelHistory(),LOG_ADDED,TelemetryWrapper.showPanelHistory(),
1779,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showPanelCapture(),LOG_ADDED,TelemetryWrapper.showPanelCapture(),
1780,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,menuTurboChangeToTrue(),LOG_ADDED,TelemetryWrapper.menuTurboChangeTo(true),
1781,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,menuTurboChangeToFalse(),LOG_ADDED,TelemetryWrapper.menuTurboChangeTo(false),
1782,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,menuBlockImageChangeToTrue(),LOG_ADDED,TelemetryWrapper.menuBlockImageChangeTo(true),
1783,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,menuBlockImageChangeToFalse(),LOG_ADDED,TelemetryWrapper.menuBlockImageChangeTo(false),
1784,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickMenuClearCache(),LOG_ADDED,TelemetryWrapper.clickMenuClearCache(),
1785,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickMenuSettings(),LOG_ADDED,TelemetryWrapper.clickMenuSettings(),
1786,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickMenuExit(),LOG_ADDED,TelemetryWrapper.clickMenuExit(),
1787,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickToolbarForward(),LOG_ADDED,TelemetryWrapper.clickToolbarForward(),
1788,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickToolbarReload(),LOG_ADDED,TelemetryWrapper.clickToolbarReload(),
1789,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickToolbarShare(),LOG_ADDED,TelemetryWrapper.clickToolbarShare(),
1790,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickAddToHome(),LOG_ADDED,TelemetryWrapper.clickAddToHome(),
1791,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickToolbarCapture(),LOG_ADDED,TelemetryWrapper.clickToolbarCapture(),
1792,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickTopSiteOn(),LOG_ADDED,TelemetryWrapper.clickTopSiteOn(0),
1793,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,removeTopSite(),LOG_ADDED,TelemetryWrapper.removeTopSite(true),
1794,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,removeTopSite(),LOG_ADDED,TelemetryWrapper.removeTopSite(false),
1795,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,addNewTabFromHome(),LOG_ADDED,TelemetryWrapper.addNewTabFromHome(),
1796,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,searchSelectEvent(),LOG_ADDED,TelemetryWrapper.searchSelectEvent(),
1797,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,searchSuggestionLongClick(),LOG_ADDED,TelemetryWrapper.searchSuggestionLongClick(),
1798,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,searchClear(),LOG_ADDED,TelemetryWrapper.searchClear(),
1799,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,searchDismiss(),LOG_ADDED,TelemetryWrapper.searchDismiss(),
1800,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showSearchBarHome(),LOG_ADDED,TelemetryWrapper.showSearchBarHome(),
1801,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickUrlbar(),LOG_ADDED,TelemetryWrapper.clickUrlbar(),
1802,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickToolbarSearch(),LOG_ADDED,TelemetryWrapper.clickToolbarSearch(),
1803,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickAddTabToolbar(),LOG_ADDED,TelemetryWrapper.clickAddTabToolbar(),
1804,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickAddTabTray(),LOG_ADDED,TelemetryWrapper.clickAddTabTray(),
1805,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickTabFromTabTray(),LOG_ADDED,TelemetryWrapper.clickTabFromTabTray(),
1806,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,closeTabFromTabTray(),LOG_ADDED,TelemetryWrapper.closeTabFromTabTray(),
1807,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,downloadRemoveFile(),LOG_ADDED,TelemetryWrapper.downloadRemoveFile(),
1808,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,downloadDeleteFile(),LOG_ADDED,TelemetryWrapper.downloadDeleteFile(),
1809,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,downloadOpenFile(),LOG_ADDED,TelemetryWrapper.downloadOpenFile(true),
1810,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,downloadOpenFile(),LOG_ADDED,TelemetryWrapper.downloadOpenFile(false),
1811,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showFileContextMenu(),LOG_ADDED,TelemetryWrapper.showFileContextMenu(),
1812,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,historyOpenLink(),LOG_ADDED,TelemetryWrapper.historyOpenLink(),
1813,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,historyRemoveLink(),LOG_ADDED,TelemetryWrapper.historyRemoveLink(),
1814,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showHistoryContextMenu(),LOG_ADDED,TelemetryWrapper.showHistoryContextMenu(),
1815,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clearHistory(),LOG_ADDED,TelemetryWrapper.clearHistory(),
1816,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,openCapture(),LOG_ADDED,TelemetryWrapper.openCapture(),
1817,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,openCaptureLink(),LOG_ADDED,TelemetryWrapper.openCaptureLink(),
1818,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,editCaptureImage(),LOG_ADDED,TelemetryWrapper.editCaptureImage(true),
1819,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,editCaptureImage(),LOG_ADDED,TelemetryWrapper.editCaptureImage(false),
1820,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,shareCaptureImage(),LOG_ADDED,TelemetryWrapper.shareCaptureImage(true),
1821,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,shareCaptureImage(),LOG_ADDED,TelemetryWrapper.shareCaptureImage(false),
1822,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showCaptureInfo(),LOG_ADDED,TelemetryWrapper.showCaptureInfo(),
1823,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,deleteCaptureImage(),LOG_ADDED,TelemetryWrapper.deleteCaptureImage(),
1824,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showDefaultSettingNotification(),LOG_ADDED,TelemetryWrapper.showDefaultSettingNotification(),
1825,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,clickDefaultSettingNotification(),LOG_ADDED,TelemetryWrapper.clickDefaultSettingNotification(),
1826,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,onDefaultBrowserServiceFailed(),LOG_ADDED,TelemetryWrapper.onDefaultBrowserServiceFailed(),
1827,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,promoteShareClickEventSetting(),LOG_ADDED,"TelemetryWrapper.promoteShareClickEvent(TelemetryWrapper.Value.DISMISS, TelemetryWrapper.Extra_Value.SETTING)",
1828,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,promoteShareClickEventSetting(),LOG_ADDED,"TelemetryWrapper.promoteShareClickEvent(TelemetryWrapper.Value.SHARE, TelemetryWrapper.Extra_Value.SETTING)",
1829,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,promoteShareClickEventSettingContextualHints(),LOG_ADDED,"TelemetryWrapper.promoteShareClickEvent(TelemetryWrapper.Value.DISMISS, TelemetryWrapper.Extra_Value.CONTEXTUAL_HINTS)",
1830,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,promoteShareClickEventSettingContextualHints(),LOG_ADDED,"TelemetryWrapper.promoteShareClickEvent(TelemetryWrapper.Value.SHARE, TelemetryWrapper.Extra_Value.CONTEXTUAL_HINTS)",
1831,18948,app/src/androidTest/java/org/mozilla/focus/telemetry/TelemetryWrapperTest.java,showPromoteShareDialog(),LOG_ADDED,TelemetryWrapper.showPromoteShareDialog(),
1832,18960,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.showPromoteShareDialog(),TelemetryWrapper.showPromoteShareDialog(this)
1833,18960,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.menuBlockImageChangeTo(blockingImages),"TelemetryWrapper.menuBlockImageChangeTo(this, blockingImages)"
1834,18960,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.menuTurboChangeTo(turboEnabled),"TelemetryWrapper.menuTurboChangeTo(this, turboEnabled)"
1835,18960,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.clickMenuClearCache(),TelemetryWrapper.clickMenuClearCache(this)
1836,18960,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.clickMenuCapture(),TelemetryWrapper.clickMenuCapture(this)
1837,18960,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.showDefaultSettingNotification(),TelemetryWrapper.showDefaultSettingNotification(this)
1838,18960,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.clickToolbarShare(),TelemetryWrapper.clickToolbarShare(this)
1839,18960,app/src/main/java/org/mozilla/focus/activity/MainActivity.java,NILL,LOG_UPDATED,TelemetryWrapper.clickAddToHome(),TelemetryWrapper.clickAddToHome(this)
1840,18960,app/src/main/java/org/mozilla/focus/fragment/BrowserFragment.java,NILL,LOG_UPDATED,TelemetryWrapper.clickToolbarSearch(),TelemetryWrapper.clickToolbarSearch(getContext())
1841,18960,app/src/main/java/org/mozilla/focus/fragment/BrowserFragment.java,NILL,LOG_UPDATED,TelemetryWrapper.clickAddTabToolbar(),TelemetryWrapper.clickAddTabToolbar(getContext())
1842,18960,app/src/main/java/org/mozilla/focus/fragment/BrowserFragment.java,NILL,LOG_UPDATED,TelemetryWrapper.showTabTrayToolbar(),TelemetryWrapper.showTabTrayToolbar(getContext())
1843,18960,app/src/main/java/org/mozilla/focus/fragment/BrowserFragment.java,NILL,LOG_UPDATED,TelemetryWrapper.clickToolbarCapture(),TelemetryWrapper.clickToolbarCapture(getContext())
1844,18960,app/src/main/java/org/mozilla/focus/fragment/ListPanelDialog.java,NILL,LOG_UPDATED,TelemetryWrapper.showPanelCapture(),TelemetryWrapper.showPanelCapture(v.getContext())
1845,18960,app/src/main/java/org/mozilla/focus/home/HomeFragment.java,NILL,LOG_UPDATED,TelemetryWrapper.showSearchBarHome(),TelemetryWrapper.showSearchBarHome(getContext())
1846,18960,app/src/main/java/org/mozilla/focus/home/HomeFragment.java,NILL,LOG_UPDATED,TelemetryWrapper.clickTopSiteOn(index),"TelemetryWrapper.clickTopSiteOn(parent, index)"
1847,18960,app/src/main/java/org/mozilla/focus/menu/WebContextMenu.java,NILL,LOG_DELETED,TelemetryWrapper.shareImageEvent,
1848,18960,app/src/main/java/org/mozilla/focus/menu/WebContextMenu.java,NILL,LOG_DELETED,(dialog.getContext()),
1849,18960,app/src/main/java/org/mozilla/focus/menu/WebContextMenu.java,NILL,LOG_ADDED,TelemetryWrapper.shareImageEvent,
1850,18960,app/src/main/java/org/mozilla/focus/menu/WebContextMenu.java,NILL,LOG_ADDED,(),
1851,18960,app/src/main/java/org/mozilla/focus/menu/WebContextMenu.java,NILL,LOG_UPDATED,TelemetryWrapper.saveImageEvent(),TelemetryWrapper.saveImageEvent(dialog.getContext())
