id,commit_fk,file_path,embed_method,change_type,content,content_update_from
413,4841,app/src/main/java/org/stepic/droid/util/VideoFileResolver.kt,kotlin_cannot_identify,LOG_ADDED,analytic.reportEvent(Analytic.Video.VIDEO_FILE_RESTORED),
414,4843,app/src/main/java/org/stepic/droid/analytic/AnalyticImpl.kt,NILL,LOG_DELETED,FirebaseCrash.report,
415,4843,app/src/main/java/org/stepic/droid/analytic/AnalyticImpl.kt,NILL,LOG_DELETED,(throwable),
416,4854,app/src/main/java/org/stepic/droid/receivers/DownloadCompleteReceiver.java,NILL,LOG_ADDED,analytic.reportEvent,
417,4854,app/src/main/java/org/stepic/droid/receivers/DownloadCompleteReceiver.java,NILL,LOG_ADDED,(Analytic.Error.DOWNLOADED_FILE_NOT_EXISTS),
418,4917,app/src/main/java/org/stepic/droid/core/presenters/CardPresenter.kt,NILL,LOG_ADDED,analytic.reportEvent,
419,4917,app/src/main/java/org/stepic/droid/core/presenters/CardPresenter.kt,NILL,LOG_ADDED,"(Analytic.Steps.WRONG_SUBMISSION_FILL, (card.step?.id ?: 0).toString())",
420,4917,app/src/main/java/org/stepic/droid/core/presenters/CardPresenter.kt,NILL,LOG_ADDED,analytic.reportEvent,
421,4917,app/src/main/java/org/stepic/droid/core/presenters/CardPresenter.kt,NILL,LOG_ADDED,"(Analytic.Steps.CORRECT_SUBMISSION_FILL, (card.step?.id ?: 0).toString())",
422,4927,app/src/main/java/org/stepic/droid/preferences/UserPreferences.java,NILL,LOG_ADDED,analytic.reportEvent,
423,4927,app/src/main/java/org/stepic/droid/preferences/UserPreferences.java,NILL,LOG_ADDED,(Analytic.Adaptive.ADAPTIVE_MODE_DISABLED),
424,5040,app/src/main/java/org/stepic/droid/ui/activities/AnimatedOnboardingActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
425,5040,app/src/main/java/org/stepic/droid/ui/activities/AnimatedOnboardingActivity.kt,NILL,LOG_ADDED,(Analytic.Onboarding.COMPLETE),
426,5067,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,analytic.reportEvent,
427,5067,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,(Analytic.FastContinue.CONTINUE_SHOWN),
428,5067,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,analytic.reportEvent,
429,5067,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,(Analytic.FastContinue.NO_INTERNET_CLICK),
430,5067,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.FastContinue.AUTH_SHOWN)\n        ,analytic.reportEvent(Analytic.FastContinue.AUTH_SHOWN)\n            
431,5067,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.FastContinue.AUTH_CLICK)\n            ,analytic.reportEvent(Analytic.FastContinue.AUTH_CLICK)\n                
432,5067,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.FastContinue.CONTINUE_CLICK)\n            ,analytic.reportEvent(Analytic.FastContinue.CONTINUE_CLICK)\n                
433,5073,app/src/main/java/org/stepic/droid/ui/activities/LaunchActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
434,5073,app/src/main/java/org/stepic/droid/ui/activities/LaunchActivity.kt,NILL,LOG_ADDED,(Analytic.Login.GOOGLE_AUTH_CODE_NULL),
435,5132,app/src/main/java/org/stepic/droid/ui/adapters/viewhoders/CourseItemViewHolder.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Interaction.CLICK_COURSE),analytic.reportEvent(Analytic.Interaction.CLICK_COURSE)\n        
436,5146,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
437,5146,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,(Analytic.Screens.USER_OPEN_NOTIFICATIONS),
438,5146,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Screens.USER_OPEN_PROFILE)\n            ,analytic.reportEvent(Analytic.Screens.USER_OPEN_PROFILE)
439,5165,app/src/main/java/org/stepic/droid/util/ProfileSettingsHelper.kt,NILL,LOG_DELETED,analytic.reportEvent,
440,5165,app/src/main/java/org/stepic/droid/util/ProfileSettingsHelper.kt,NILL,LOG_DELETED,(Analytic.Screens.USER_OPEN_NOTIFICATIONS),
441,5189,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
444,5189,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,(Analytic.Streak.EARLY_NOTIFICATION_COMPLETE),
445,5208,app/src/main/java/org/stepic/droid/core/StepikDevicePosterImpl.kt,kotlin_cannot_identify,LOG_ADDED,analytic.reportEvent(Analytic.Notification.TOKEN_UPDATE_FAILED) ,
446,5208,app/src/main/java/org/stepic/droid/notifications/StepicInstanceIdService.kt,NILL,LOG_DELETED,analytic.reportEvent,
447,5208,app/src/main/java/org/stepic/droid/notifications/StepicInstanceIdService.kt,NILL,LOG_DELETED,(Analytic.Notification.TOKEN_UPDATE_FAILED),
448,5210,app/src/main/java/org/stepic/droid/core/presenters/SplashPresenter.kt,NILL,LOG_ADDED,analytic.reportEvent,
449,5210,app/src/main/java/org/stepic/droid/core/presenters/SplashPresenter.kt,NILL,LOG_ADDED,"(Analytic.Interaction.START_SPLASH, numberOfLaunches.toString() + """")",
450,5210,app/src/main/java/org/stepic/droid/core/presenters/SplashPresenter.kt,NILL,LOG_ADDED,analytic.reportEvent,
451,5210,app/src/main/java/org/stepic/droid/core/presenters/SplashPresenter.kt,NILL,LOG_ADDED,(Analytic.System.FIRST_LAUNCH_AFTER_INSTALL),
452,5210,app/src/main/java/org/stepic/droid/core/presenters/SplashPresenter.kt,NILL,LOG_ADDED,analytic.reportEvent,
453,5210,app/src/main/java/org/stepic/droid/core/presenters/SplashPresenter.kt,NILL,LOG_ADDED,"(Analytic.Interaction.START_SPLASH_EXPERT, numberOfLaunches.toString() + """")",
454,5210,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,analytic.reportEvent,
455,5210,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,(Analytic.System.FIRST_LAUNCH_AFTER_INSTALL),
456,5210,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,analytic.reportEvent,
457,5210,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,"(Analytic.Interaction.START_SPLASH, numberOfLaunches + """")",
458,5210,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,analytic.reportEvent,
459,5210,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,"(Analytic.Interaction.START_SPLASH_EXPERT, numberOfLaunches + """")",
460,5212,app/src/main/java/org/stepic/droid/core/GoogleApiCheckerImpl.kt,kotlin_cannot_identify,LOG_ADDED,analytic.reportEvent(Analytic.Error.GOOGLE_SERVICES_TOO_OLD),
461,5212,app/src/main/java/org/stepic/droid/core/presenters/SplashPresenter.kt,kotlin_cannot_identify,LOG_ADDED,analytic.reportEvent(Analytic.RemoteConfig.FETCHED_SUCCESSFUL) ,
462,5212,app/src/main/java/org/stepic/droid/core/presenters/SplashPresenter.kt,kotlin_cannot_identify,LOG_ADDED,analytic.reportEvent(Analytic.RemoteConfig.FETCHED_UNSUCCESSFUL),
463,5212,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,analytic.reportEvent,
464,5212,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,(Analytic.RemoteConfig.FETCHED_UNSUCCESSFUL),
465,5212,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,analytic.reportEvent,
466,5212,app/src/main/java/org/stepic/droid/ui/activities/SplashActivity.java,NILL,LOG_DELETED,(Analytic.RemoteConfig.FETCHED_SUCCESSFUL),
467,5217,app/src/main/java/org/stepic/droid/core/presenters/ProfilePresenterImpl.kt,NILL,LOG_DELETED,analytic.reportEvent,
468,5217,app/src/main/java/org/stepic/droid/core/presenters/ProfilePresenterImpl.kt,NILL,LOG_DELETED,(Analytic.Profile.STREAK_NO_INTERNET),
469,5217,app/src/main/java/org/stepic/droid/core/presenters/ProfilePresenterImpl.kt,NILL,LOG_DELETED,analytic.reportEvent,
470,5217,app/src/main/java/org/stepic/droid/core/presenters/ProfilePresenterImpl.kt,NILL,LOG_DELETED,(Analytic.Profile.OPEN_NO_INTERNET),
471,5218,app/src/main/java/org/stepic/droid/core/presenters/TextFeedbackPresenter.kt,NILL,LOG_DELETED,analytic.reportEvent,
472,5218,app/src/main/java/org/stepic/droid/core/presenters/TextFeedbackPresenter.kt,NILL,LOG_DELETED,(Analytic.Feedback.INTERNET_FAIL),
473,5218,app/src/main/java/org/stepic/droid/core/presenters/TextFeedbackPresenter.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Error.FEEDBACK_BROKEN)\n                    ,analytic.reportEvent(Analytic.Feedback.FAILED_ON_SERVER)\n                    
474,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,analytic.reportEvent,
475,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,(Analytic.Web.AUTH_SOCIAL),
476,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,analytic.reportEvent,
477,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,"(Analytic.Web.DROP_COURSE, courseId + """")",
478,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,analytic.reportEvent,
479,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,(Analytic.Web.TRY_REGISTER),
480,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,analytic.reportEvent,
481,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,(Analytic.Web.AUTH_LOGIN_PASSWORD),
482,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,analytic.reportEvent,
483,5220,app/src/main/java/org/stepic/droid/web/ApiImpl.java,NILL,LOG_DELETED,(Analytic.Web.AUTH_SOCIAL),
484,5227,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_DELETED,analytic.reportEvent,
485,5227,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_DELETED,(Analytic.Screens.USER_OPEN_CERTIFICATES),
486,5227,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
487,5227,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,(Analytic.Screens.USER_OPEN_CERTIFICATES),
488,5227,app/src/main/java/org/stepic/droid/ui/dialogs/NeedUpdatingDialog.kt,kotlin_cannot_identify,LOG_DELETED,analytic.reportEvent(Analytic.Interaction.UPDATING_MESSAGE_IS_APPROVED),
489,5230,app/src/main/java/org/stepic/droid/core/presenters/InvitationPresenter.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Interaction.INVITE_DIALOG_SHOWN)\n        ,analytic.reportEvent(Analytic.Interaction.SHOW_MATERIAL_DIALOG_INVITATION)\n        
490,5231,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_DELETED,analytic.reportEvent,
492,5231,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_DELETED,analytic.reportEvent,
493,5231,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_DELETED,(Analytic.SmartLock.LAUNCH_CREDENTIAL_CANCELED_PROMPT),
494,5231,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.SmartLock.PROMPT_CREDENTIAL_RETRIEVED)\n                    ,analytic.reportEvent(Analytic.SmartLock.LAUNCH_CREDENTIAL_RETRIEVED_PROMPT)\n                    
495,5232,app/src/main/java/org/stepic/droid/ui/adapters/viewhoders/CourseItemViewHolder.kt,NILL,LOG_DELETED,analytic.reportEvent,
496,5232,app/src/main/java/org/stepic/droid/ui/adapters/viewhoders/CourseItemViewHolder.kt,NILL,LOG_DELETED,(if (isContinueExperimentEnabled) Analytic.ContinueExperiment.COURSE_NEW else Analytic.ContinueExperiment.COURSE_OLD),
497,5233,app/src/main/java/org/stepic/droid/ui/adapters/SectionAdapter.java,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Exam.START_EXAM),analytic.reportEvent(Analytic.Exam.SHOW_EXAM)
498,5369,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_DELETED,analytic.reportEvent,
499,5369,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_DELETED,(Analytic.Screens.USER_OPEN_FIND_COURSES),
500,5369,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
501,5369,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,(Analytic.Screens.USER_OPEN_CERTIFICATES),
502,5369,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
503,5369,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,(Analytic.Screens.USER_OPEN_CATALOG),
504,5369,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Shortcut.OPEN_CATALOG),analytic.reportEvent(Analytic.Shortcut.FIND_COURSES)
505,5386,app/src/main/java/org/stepic/droid/ui/custom/CoursesCarouselView.kt,NILL,LOG_ADDED,analytic.reportEvent,
506,5386,app/src/main/java/org/stepic/droid/ui/custom/CoursesCarouselView.kt,NILL,LOG_ADDED,(Analytic.Error.COURSE_COLLECTION_EMPTY),
507,5389,app/src/main/java/org/stepic/droid/ui/fragments/FindCoursesFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
508,5389,app/src/main/java/org/stepic/droid/ui/fragments/FindCoursesFragment.kt,NILL,LOG_ADDED,(Analytic.Search.SEARCH_OPENED),
509,5420,app/src/main/java/org/stepic/droid/ui/fragments/FilterFragment.kt,kotlin_cannot_identify,LOG_DELETED,analytic.reportEvent(Analytic.Interaction.CLICK_ACCEPT_FILTER_BUTTON) ,
510,5490,app/src/main/java/org/stepic/droid/core/presenters/InvitationPresenter.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Interaction.SHOW_MATERIAL_DIALOG_INVITATION)\n        ,analytic.reportEvent(Analytic.Interaction.SHOW_MATERIAL_DIALOG_INVITATION)\n            
511,5491,app/src/main/java/org/stepic/droid/core/presenters/InvitationPresenter.kt,NILL,LOG_DELETED,analytic.reportEvent,
512,5491,app/src/main/java/org/stepic/droid/core/presenters/InvitationPresenter.kt,NILL,LOG_DELETED,(Analytic.Interaction.INVITATION_PREVENTED),
513,5491,app/src/main/java/org/stepic/droid/core/presenters/InvitationPresenter.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Interaction.SHOW_MATERIAL_DIALOG_INVITATION)\n            ,analytic.reportEvent(Analytic.Interaction.SHOW_MATERIAL_DIALOG_INVITATION)\n                
514,5544,app/src/main/java/org/stepic/droid/core/presenters/InvitationPresenter.kt,NILL,LOG_DELETED,analytic.reportEvent,
515,5544,app/src/main/java/org/stepic/droid/core/presenters/InvitationPresenter.kt,NILL,LOG_DELETED,(Analytic.Interaction.NEGATIVE_MATERIAL_DIALOG_INVITATION),
516,5584,app/src/main/java/org/stepic/droid/core/presenters/SearchCoursesPresenter.kt,NILL,LOG_UPDATED,"analytic.reportEvent(Analytic.Error.SEARCH_COURSE_UNSUCCESSFUL, ""${response.code()}  ${response.errorBody()?.string()}"")","analytic.reportEvent(Analytic.Error.SEARCH_COURSE_UNSUCCESSFUL, ""${response.code()}  ${response.errorBody().string()}"")"
517,5682,app/src/main/java/org/stepic/droid/services/LoadService.java,NILL,LOG_DELETED,analytic.reportEvent,
518,5682,app/src/main/java/org/stepic/droid/services/LoadService.java,NILL,LOG_DELETED,(Analytic.Downloading.DOWNLOAD_MANAGER_IS_NOT_ENABLED),
519,5697,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_DELETED,analytic.reportEvent,
520,5697,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_DELETED,(Analytic.Code.CODE_RESET_PRESSED_USELESS),
521,5697,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_UPDATED,"analytic.reportEvent(Analytic.Code.CODE_RESET_PRESSED,\n                    Bundle().apply { putString(AppConstants.ANALYTIC_CODE_SCREEN_KEY, ANALYTIC_SCREEN_TYPE) }\n            )","analytic.reportEvent(Analytic.Code.CODE_RESET_PRESSED,\n                        Bundle().apply { putString(AppConstants.ANALYTIC_CODE_SCREEN_KEY, ANALYTIC_SCREEN_TYPE) }\n                )\n                "
522,5709,app/src/main/java/org/stepic/droid/core/presenters/CalendarPresenter.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.Calendar.CALENDAR_ADDED_FAIL)\n                        ,analytic.reportEvent(Analytic.Calendar.CALENDAR_ADDED_FAIL)\n                    
523,5756,app/src/main/java/org/stepic/droid/ui/fragments/CodePlaygroundFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
524,5756,app/src/main/java/org/stepic/droid/ui/fragments/CodePlaygroundFragment.kt,NILL,LOG_ADDED,"(Analytic.Code.CODE_RESET_PRESSED, Bundle().apply { putString(AppConstants.ANALYTIC_CODE_SCREEN_KEY, ANALYTIC_SCREEN_TYPE) } )",
525,5756,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
526,5756,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_ADDED,"(Analytic.Code.CODE_RESET_PRESSED, Bundle().apply { putString(AppConstants.ANALYTIC_CODE_SCREEN_KEY, ANALYTIC_SCREEN_TYPE) } )",
527,5756,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
528,5756,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_ADDED,(Analytic.Code.CODE_RESET_PRESSED_USELESS),
529,5811,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
530,5811,app/src/main/java/org/stepic/droid/ui/fragments/CodeStepFragment.kt,NILL,LOG_ADDED,"(Analytic.Error.TEMPLATE_WAS_NULL, step.id.toString())",
531,5856,app/src/main/java/org/stepic/droid/core/presenters/SearchCoursesPresenter.kt,NILL,LOG_ADDED,analytic.reportEvent,
532,5856,app/src/main/java/org/stepic/droid/core/presenters/SearchCoursesPresenter.kt,NILL,LOG_ADDED,(Analytic.Search.SEARCH_NULL),
533,5882,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
534,5882,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.CONTINUE_CLICK),
535,5882,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
536,5882,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.CONTINUE_SHOWN),
537,5902,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,analytic.reportEvent,
538,5902,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,(Analytic.FastContinue.NO_INTERNET_SHOWN),
539,5916,app/src/main/java/org/stepic/droid/receivers/DownloadCompleteReceiver.java,NILL,LOG_ADDED,analytic.reportEvent,
540,5916,app/src/main/java/org/stepic/droid/receivers/DownloadCompleteReceiver.java,NILL,LOG_ADDED,(Analytic.Error.DOWNLOAD_FAILED),
541,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
542,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,(Analytic.CoursesCarousel.EMPTY_ENROLLED_CLICK),
543,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
544,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,(Analytic.CoursesCarousel.EMPTY_ENROLLED_SHOWN),
545,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
546,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,(Analytic.Error.FEATURED_EMPTY),
547,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
548,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,(Analytic.CoursesCarousel.NO_INTERNET_CLICK),
549,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
550,5914,app/src/main/java/org/stepic/droid/ui/fragments/CoursesCarouselFragment.kt,NILL,LOG_ADDED,(Analytic.CoursesCarousel.NO_INTERNET_SHOWN),
551,5914,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_UPDATED,analytic.reportEvent(Analytic.FastContinue.NO_INTERNET_CLICK),analytic.reportEvent(Analytic.FastContinue.NO_INTERNET_CLICK)\n            
552,5923,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
553,5923,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.NO_INTERNET_SHOWN),
554,5923,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
555,5923,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.EMPTY_COURSES_SHOWN),
556,5928,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,analytic.reportEvent,
557,5928,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,(Analytic.FastContinue.NO_INTERNET_SHOWN),
558,5928,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,analytic.reportEvent,
559,5928,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_DELETED,(Analytic.FastContinue.EMPTY_COURSES_SHOWN),
560,5931,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
561,5931,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.AUTH_CLICK),
562,5931,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
563,5931,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.AUTH_SHOWN),
564,5932,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
565,5932,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,"(Analytic.Notification.REMIND_OPEN, dayTypeString)",
566,5933,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
567,5933,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.EMPTY_COURSES_CLICK),
568,5933,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
569,5933,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.NO_INTERNET_CLICK),
570,5933,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
571,5933,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.EMPTY_COURSES_SHOWN),
572,5933,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,analytic.reportEvent,
573,5933,app/src/main/java/org/stepic/droid/ui/fragments/FastContinueFragment.kt,NILL,LOG_ADDED,(Analytic.FastContinue.NO_INTERNET_SHOWN),
574,5973,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,analytic.reportEvent,
575,5973,app/src/main/java/org/stepic/droid/ui/activities/MainFeedActivity.kt,NILL,LOG_ADDED,(Analytic.Streak.STREAK_NOTIFICATION_OPENED),
576,5974,app/src/main/java/org/stepic/droid/notifications/StepikNotificationManagerImpl.kt,NILL,LOG_UPDATED,"analytic.reportEvent(Analytic.Streak.GET_NON_ZERO_STREAK_NOTIFICATION, bundle)",analytic.reportEvent(Analytic.Streak.GET_NON_ZERO_STREAK_NOTIFICATION)
577,5971,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_DELETED,analytic.reportEvent,
578,5971,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_DELETED,(Analytic.SmartLock. LOGIN_SAVED),
579,5971,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_ADDED,analytic.reportEvent,
580,5971,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_ADDED,(Analytic.SmartLock.LOGIN_SAVED),
581,5979,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_ADDED,analytic.reportEvent,
582,5979,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_ADDED,(Analytic.SmartLock.LOGIN_NOT_SAVED),
583,5979,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_ADDED,analytic.reportEvent,
584,5979,app/src/main/java/org/stepic/droid/ui/activities/SmartLockActivityBase.kt,NILL,LOG_ADDED,(Analytic.SmartLock. LOGIN_SAVED),
